country,year,metric,value,unit,source_dataset
CY,2020,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CY,2021,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CY,2022,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CY,2023,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CY,2015,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2016,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2017,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2018,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2019,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2020,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2021,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2022,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2023,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CY,2015,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2016,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2017,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2018,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2019,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2020,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2021,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2022,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CY,2023,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2015,price_gas_residential_EUR_per_MWh,57.88,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2016,price_gas_residential_EUR_per_MWh,57.31,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2017,price_gas_residential_EUR_per_MWh,55.8,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2018,price_gas_residential_EUR_per_MWh,57.17,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2019,price_gas_residential_EUR_per_MWh,58.66,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2020,price_gas_residential_EUR_per_MWh,56.55,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2021,price_gas_residential_EUR_per_MWh,55.81,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2022,price_gas_residential_EUR_per_MWh,88.1,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2023,price_gas_residential_EUR_per_MWh,113.19,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
CZ,2015,price_electricity_residential_EUR_per_MWh,139.65,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2016,price_electricity_residential_EUR_per_MWh,142.05,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2017,price_electricity_residential_EUR_per_MWh,146.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2018,price_electricity_residential_EUR_per_MWh,157.95,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2019,price_electricity_residential_EUR_per_MWh,175.9,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2020,price_electricity_residential_EUR_per_MWh,181.8,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2021,price_electricity_residential_EUR_per_MWh,184.25,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2022,price_electricity_residential_EUR_per_MWh,208.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2023,price_electricity_residential_EUR_per_MWh,317.05,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
CZ,2015,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2016,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2017,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2018,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2019,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2020,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2021,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2022,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2023,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
CZ,2015,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2016,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2017,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2018,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2019,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2020,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2021,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2022,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2023,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
CZ,2015,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2016,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2017,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2018,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2019,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2020,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2021,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2022,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
CZ,2023,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2015,price_gas_residential_EUR_per_MWh,67.88,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2016,price_gas_residential_EUR_per_MWh,65.14,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2017,price_gas_residential_EUR_per_MWh,61.04,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2018,price_gas_residential_EUR_per_MWh,60.8,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2019,price_gas_residential_EUR_per_MWh,60.98,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2020,price_gas_residential_EUR_per_MWh,60.82,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2021,price_gas_residential_EUR_per_MWh,66.95,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2022,price_gas_residential_EUR_per_MWh,87.37,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2023,price_gas_residential_EUR_per_MWh,118.72,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DE,2015,price_electricity_residential_EUR_per_MWh,294.85,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2016,price_electricity_residential_EUR_per_MWh,297.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2017,price_electricity_residential_EUR_per_MWh,304.8,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2018,price_electricity_residential_EUR_per_MWh,299.35,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2019,price_electricity_residential_EUR_per_MWh,298.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2020,price_electricity_residential_EUR_per_MWh,302.45,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2021,price_electricity_residential_EUR_per_MWh,321.35,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2022,price_electricity_residential_EUR_per_MWh,331.8,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2023,price_electricity_residential_EUR_per_MWh,407.25,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DE,2015,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2016,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2017,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2018,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2019,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2020,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2021,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2022,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2023,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DE,2015,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2016,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2017,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2018,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2019,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2020,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2021,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2022,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2023,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DE,2015,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2016,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2017,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2018,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2019,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2020,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2021,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2022,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DE,2023,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2015,price_gas_residential_EUR_per_MWh,90.07,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2016,price_gas_residential_EUR_per_MWh,84.56,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2017,price_gas_residential_EUR_per_MWh,88.14,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2018,price_gas_residential_EUR_per_MWh,89.24,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2019,price_gas_residential_EUR_per_MWh,81.27,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2020,price_gas_residential_EUR_per_MWh,74.83,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2021,price_gas_residential_EUR_per_MWh,107.08,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2022,price_gas_residential_EUR_per_MWh,179.64,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2023,price_gas_residential_EUR_per_MWh,143.78,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
DK,2015,price_electricity_residential_EUR_per_MWh,305.5,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2016,price_electricity_residential_EUR_per_MWh,308.6,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2017,price_electricity_residential_EUR_per_MWh,302.95,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2018,price_electricity_residential_EUR_per_MWh,312.45,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2019,price_electricity_residential_EUR_per_MWh,295.4,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2020,price_electricity_residential_EUR_per_MWh,282.6,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2021,price_electricity_residential_EUR_per_MWh,317.4,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2022,price_electricity_residential_EUR_per_MWh,521.5,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2023,price_electricity_residential_EUR_per_MWh,368.25,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
DK,2015,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2016,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2017,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2018,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2019,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2020,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2021,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2022,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2023,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
DK,2015,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2016,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2017,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2018,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2019,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2020,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2021,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2022,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2023,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
DK,2015,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2016,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2017,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2018,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2019,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2020,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2021,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2022,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
DK,2023,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2015,price_gas_residential_EUR_per_MWh,42.03,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2016,price_gas_residential_EUR_per_MWh,33.7,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2017,price_gas_residential_EUR_per_MWh,41.53,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2018,price_gas_residential_EUR_per_MWh,41.3,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2019,price_gas_residential_EUR_per_MWh,45.2,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2020,price_gas_residential_EUR_per_MWh,42.63,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2021,price_gas_residential_EUR_per_MWh,59.25,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2022,price_gas_residential_EUR_per_MWh,109.75,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2023,price_gas_residential_EUR_per_MWh,94.49,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EE,2015,price_electricity_residential_EUR_per_MWh,129.65,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2016,price_electricity_residential_EUR_per_MWh,122.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2017,price_electricity_residential_EUR_per_MWh,126.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2018,price_electricity_residential_EUR_per_MWh,138.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2019,price_electricity_residential_EUR_per_MWh,138.4,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2020,price_electricity_residential_EUR_per_MWh,126.35,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2021,price_electricity_residential_EUR_per_MWh,163.15,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2022,price_electricity_residential_EUR_per_MWh,235.3,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2023,price_electricity_residential_EUR_per_MWh,224.95,EUR/MWh tax-incl,Eurostat nrg_pc_204 band DC
EE,2015,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2016,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2017,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2018,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2019,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2020,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2021,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2022,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2023,price_heating_oil_EUR_per_litre,NA,EUR/L,missing (source: EU Weekly Oil Bulletin per-country weekly PDFs; CH use BFS; UK use DESNZ QEP 4.1.1)
EE,2015,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2016,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2017,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2018,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2019,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2020,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2021,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2022,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2023,price_pellets_EUR_per_MWh,NA,EUR/MWh,missing (source: Bioenergy Europe Statistical Reports; national pellet associations)
EE,2015,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2016,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2017,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2018,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2019,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2020,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2021,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2022,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EE,2023,price_district_heat_EUR_per_MWh,NA,EUR/MWh,missing (source: Euroheat and Power Country-by-Country report; national regulators)
EL,2015,price_gas_residential_EUR_per_MWh,71.55,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EL,2016,price_gas_residential_EUR_per_MWh,60.84,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EL,2017,price_gas_residential_EUR_per_MWh,NA,EUR/MWh,missing (CH not in Eurostat; UK post-2020 use DESNZ QEP 2.2.4)
EL,2018,price_gas_residential_EUR_per_MWh,59.35,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EL,2019,price_gas_residential_EUR_per_MWh,57.06,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
EL,2020,price_gas_residential_EUR_per_MWh,50.01,EUR/MWh GCV tax-incl,Eurostat nrg_pc_202 band D2
