country,year,metric,value,unit,source_dataset
ES,2018,gdp_real_meur,1243538.0,MEUR_CLV20,nama_10_gdp
ES,2019,heat_residential_TJ,241070.7,TJ,nrg_d_hhq
ES,2019,hdd,1736.3,degree-days,nrg_chdd_a
ES,2019,electricity_residential_TJ,262730.1,TJ,nrg_d_hhq
ES,2019,population,46918951.0,persons,demo_gind
ES,2019,gdp_real_meur,1267926.0,MEUR_CLV20,nama_10_gdp
ES,2020,heat_residential_TJ,245112.6,TJ,nrg_d_hhq
ES,2020,hdd,1623.2,degree-days,nrg_chdd_a
ES,2020,electricity_residential_TJ,263604.9,TJ,nrg_d_hhq
ES,2020,population,47318050.0,persons,demo_gind
ES,2020,gdp_real_meur,1129214.0,MEUR_CLV20,nama_10_gdp
ES,2021,heat_residential_TJ,224986.8,TJ,nrg_d_hhq
ES,2021,hdd,1730.2,degree-days,nrg_chdd_a
ES,2021,electricity_residential_TJ,263336.4,TJ,nrg_d_hhq
ES,2021,population,47400798.0,persons,demo_gind
ES,2021,gdp_real_meur,1204681.0,MEUR_CLV20,nama_10_gdp
ES,2022,heat_residential_TJ,205257.4,TJ,nrg_d_hhq
ES,2022,hdd,1537.3,degree-days,nrg_chdd_a
ES,2022,electricity_residential_TJ,262652.4,TJ,nrg_d_hhq
ES,2022,population,47486843.0,persons,demo_gind
ES,2022,gdp_real_meur,1281423.0,MEUR_CLV20,nama_10_gdp
ES,2023,heat_residential_TJ,196805.0,TJ,nrg_d_hhq
ES,2023,hdd,1543.9,degree-days,nrg_chdd_a
ES,2023,electricity_residential_TJ,263345.8,TJ,nrg_d_hhq
ES,2023,population,48085361.0,persons,demo_gind
ES,2023,gdp_real_meur,1312957.0,MEUR_CLV20,nama_10_gdp
FI,2015,heat_residential_TJ,133259.2,TJ,nrg_d_hhq
FI,2015,hdd,5028.5,degree-days,nrg_chdd_a
FI,2015,electricity_residential_TJ,75304.8,TJ,nrg_d_hhq
FI,2015,population,5471753.0,persons,demo_gind
FI,2015,gdp_real_meur,223081.2,MEUR_CLV20,nama_10_gdp
FI,2016,heat_residential_TJ,147710.7,TJ,nrg_d_hhq
FI,2016,hdd,5343.2,degree-days,nrg_chdd_a
FI,2016,electricity_residential_TJ,81064.8,TJ,nrg_d_hhq
FI,2016,population,5487308.0,persons,demo_gind
FI,2016,gdp_real_meur,228818.7,MEUR_CLV20,nama_10_gdp
FI,2017,heat_residential_TJ,162968.3,TJ,nrg_d_hhq
FI,2017,hdd,5525.8,degree-days,nrg_chdd_a
FI,2017,electricity_residential_TJ,81043.2,TJ,nrg_d_hhq
FI,2017,population,5503297.0,persons,demo_gind
FI,2017,gdp_real_meur,236377.4,MEUR_CLV20,nama_10_gdp
FI,2018,heat_residential_TJ,159950.2,TJ,nrg_d_hhq
FI,2018,hdd,5365.2,degree-days,nrg_chdd_a
FI,2018,electricity_residential_TJ,82425.6,TJ,nrg_d_hhq
FI,2018,population,5513130.0,persons,demo_gind
FI,2018,gdp_real_meur,239197.4,MEUR_CLV20,nama_10_gdp
FI,2019,heat_residential_TJ,155846.1,TJ,nrg_d_hhq
FI,2019,hdd,5500.2,degree-days,nrg_chdd_a
FI,2019,electricity_residential_TJ,81165.6,TJ,nrg_d_hhq
FI,2019,population,5517919.0,persons,demo_gind
FI,2019,gdp_real_meur,242425.9,MEUR_CLV20,nama_10_gdp
FI,2020,heat_residential_TJ,140897.7,TJ,nrg_d_hhq
FI,2020,hdd,4887.4,degree-days,nrg_chdd_a
FI,2020,electricity_residential_TJ,79347.6,TJ,nrg_d_hhq
FI,2020,population,5525292.0,persons,demo_gind
FI,2020,gdp_real_meur,236387.0,MEUR_CLV20,nama_10_gdp
FI,2021,heat_residential_TJ,166652.8,TJ,nrg_d_hhq
FI,2021,hdd,5636.1,degree-days,nrg_chdd_a
FI,2021,electricity_residential_TJ,87339.6,TJ,nrg_d_hhq
FI,2021,population,5533793.0,persons,demo_gind
FI,2021,gdp_real_meur,242713.5,MEUR_CLV20,nama_10_gdp
FI,2022,heat_residential_TJ,153476.7,TJ,nrg_d_hhq
FI,2022,hdd,5289.8,degree-days,nrg_chdd_a
FI,2022,electricity_residential_TJ,81766.8,TJ,nrg_d_hhq
FI,2022,population,5548241.0,persons,demo_gind
FI,2022,gdp_real_meur,244565.5,MEUR_CLV20,nama_10_gdp
FI,2023,heat_residential_TJ,150333.6,TJ,nrg_d_hhq
FI,2023,hdd,5448.4,degree-days,nrg_chdd_a
FI,2023,electricity_residential_TJ,79520.4,TJ,nrg_d_hhq
FI,2023,population,5563970.0,persons,demo_gind
FI,2023,gdp_real_meur,241411.3,MEUR_CLV20,nama_10_gdp
FR,2015,heat_residential_TJ,1145870.8,TJ,nrg_d_hhq
FR,2015,hdd,2279.5,degree-days,nrg_chdd_a
FR,2015,electricity_residential_TJ,566286.2,TJ,nrg_d_hhq
FR,2015,population,66458153.0,persons,demo_gind
FR,2015,gdp_real_meur,2345647.8,MEUR_CLV20,nama_10_gdp
FR,2016,heat_residential_TJ,1222939.1,TJ,nrg_d_hhq
FR,2016,hdd,2424.1,degree-days,nrg_chdd_a
FR,2016,electricity_residential_TJ,587174.8,TJ,nrg_d_hhq
FR,2016,population,66638391.0,persons,demo_gind
FR,2016,gdp_real_meur,2365821.1,MEUR_CLV20,nama_10_gdp
FR,2017,heat_residential_TJ,1187369.5,TJ,nrg_d_hhq
FR,2017,hdd,2362.8,degree-days,nrg_chdd_a
FR,2017,electricity_residential_TJ,580042.4,TJ,nrg_d_hhq
FR,2017,population,66809816.0,persons,demo_gind
FR,2017,gdp_real_meur,2415115.7,MEUR_CLV20,nama_10_gdp
FR,2018,heat_residential_TJ,1130947.0,TJ,nrg_d_hhq
FR,2018,hdd,2210.0,degree-days,nrg_chdd_a
FR,2018,electricity_residential_TJ,576849.1,TJ,nrg_d_hhq
FR,2018,population,67026224.0,persons,demo_gind
FR,2018,gdp_real_meur,2454866.3,MEUR_CLV20,nama_10_gdp
FR,2019,heat_residential_TJ,1130269.1,TJ,nrg_d_hhq
FR,2019,hdd,2274.7,degree-days,nrg_chdd_a
FR,2019,electricity_residential_TJ,574999.5,TJ,nrg_d_hhq
FR,2019,population,67290471.0,persons,demo_gind
FR,2019,gdp_real_meur,2504637.4,MEUR_CLV20,nama_10_gdp
FR,2020,heat_residential_TJ,1060672.9,TJ,nrg_d_hhq
FR,2020,hdd,2064.4,degree-days,nrg_chdd_a
FR,2020,electricity_residential_TJ,581394.7,TJ,nrg_d_hhq
FR,2020,population,67473651.0,persons,demo_gind
FR,2020,gdp_real_meur,2318276.2,MEUR_CLV20,nama_10_gdp
FR,2021,heat_residential_TJ,1260066.5,TJ,nrg_d_hhq
FR,2021,hdd,2439.6,degree-days,nrg_chdd_a
FR,2021,electricity_residential_TJ,610254.5,TJ,nrg_d_hhq
FR,2021,population,67728568.0,persons,demo_gind
FR,2021,gdp_real_meur,2477827.8,MEUR_CLV20,nama_10_gdp
FR,2022,heat_residential_TJ,1064983.7,TJ,nrg_d_hhq
FR,2022,hdd,2058.8,degree-days,nrg_chdd_a
FR,2022,electricity_residential_TJ,558712.2,TJ,nrg_d_hhq
FR,2022,population,68091703.0,persons,demo_gind
FR,2022,gdp_real_meur,2545144.5,MEUR_CLV20,nama_10_gdp
FR,2023,heat_residential_TJ,1041767.6,TJ,nrg_d_hhq
FR,2023,hdd,2071.1,degree-days,nrg_chdd_a
FR,2023,electricity_residential_TJ,542650.6,TJ,nrg_d_hhq
FR,2023,population,68436003.0,persons,demo_gind
FR,2023,gdp_real_meur,2581774.6,MEUR_CLV20,nama_10_gdp
HR,2015,heat_residential_TJ,70267.6,TJ,nrg_d_hhq
HR,2015,hdd,2279.5,degree-days,nrg_chdd_a
HR,2015,electricity_residential_TJ,22021.6,TJ,nrg_d_hhq
HR,2015,population,4180915.0,persons,demo_gind
HR,2015,gdp_real_meur,48784.6,MEUR_CLV20,nama_10_gdp
HR,2016,heat_residential_TJ,70010.7,TJ,nrg_d_hhq
HR,2016,hdd,2295.6,degree-days,nrg_chdd_a
HR,2016,electricity_residential_TJ,21735.4,TJ,nrg_d_hhq
HR,2016,population,4131115.0,persons,demo_gind
HR,2016,gdp_real_meur,50475.7,MEUR_CLV20,nama_10_gdp
HR,2017,heat_residential_TJ,68482.7,TJ,nrg_d_hhq
HR,2017,hdd,2354.9,degree-days,nrg_chdd_a
HR,2017,electricity_residential_TJ,22227.8,TJ,nrg_d_hhq
HR,2017,population,4078769.0,persons,demo_gind
HR,2017,gdp_real_meur,52133.3,MEUR_CLV20,nama_10_gdp
HR,2018,heat_residential_TJ,65296.2,TJ,nrg_d_hhq
HR,2018,hdd,2166.7,degree-days,nrg_chdd_a
HR,2018,electricity_residential_TJ,22016.2,TJ,nrg_d_hhq
HR,2018,population,4014341.0,persons,demo_gind
HR,2018,gdp_real_meur,53650.9,MEUR_CLV20,nama_10_gdp
HR,2019,heat_residential_TJ,63303.5,TJ,nrg_d_hhq
HR,2019,hdd,2106.6,degree-days,nrg_chdd_a
HR,2019,electricity_residential_TJ,22043.9,TJ,nrg_d_hhq
HR,2019,population,3968676.0,persons,demo_gind
HR,2019,gdp_real_meur,55314.9,MEUR_CLV20,nama_10_gdp
HR,2020,heat_residential_TJ,65320.4,TJ,nrg_d_hhq
HR,2020,hdd,2170.9,degree-days,nrg_chdd_a
HR,2020,electricity_residential_TJ,21575.2,TJ,nrg_d_hhq
HR,2020,population,3933511.0,persons,demo_gind
HR,2020,gdp_real_meur,50717.8,MEUR_CLV20,nama_10_gdp
HR,2021,heat_residential_TJ,70088.4,TJ,nrg_d_hhq
HR,2021,hdd,2399.1,degree-days,nrg_chdd_a
HR,2021,electricity_residential_TJ,23410.8,TJ,nrg_d_hhq
HR,2021,population,3893026.0,persons,demo_gind
HR,2021,gdp_real_meur,57124.5,MEUR_CLV20,nama_10_gdp
HR,2022,heat_residential_TJ,64621.3,TJ,nrg_d_hhq
HR,2022,hdd,2146.6,degree-days,nrg_chdd_a
HR,2022,electricity_residential_TJ,23271.5,TJ,nrg_d_hhq
HR,2022,population,3862305.0,persons,demo_gind
HR,2022,gdp_real_meur,61291.5,MEUR_CLV20,nama_10_gdp
HR,2023,heat_residential_TJ,62795.6,TJ,nrg_d_hhq
HR,2023,hdd,1984.3,degree-days,nrg_chdd_a
HR,2023,electricity_residential_TJ,23115.5,TJ,nrg_d_hhq
HR,2023,population,3850894.0,persons,demo_gind
HR,2023,gdp_real_meur,63597.0,MEUR_CLV20,nama_10_gdp
HU,2015,heat_residential_TJ,182591.0,TJ,nrg_d_hhq
HU,2015,hdd,2605.8,degree-days,nrg_chdd_a
HU,2015,electricity_residential_TJ,39020.4,TJ,nrg_d_hhq
HU,2015,population,9815858.0,persons,demo_gind
HU,2015,gdp_real_meur,122722.3,MEUR_CLV20,nama_10_gdp
HU,2016,heat_residential_TJ,190617.3,TJ,nrg_d_hhq
HU,2016,hdd,2715.3,degree-days,nrg_chdd_a
HU,2016,electricity_residential_TJ,39434.4,TJ,nrg_d_hhq
HU,2016,population,9779652.0,persons,demo_gind
HU,2016,gdp_real_meur,125715.0,MEUR_CLV20,nama_10_gdp
HU,2017,heat_residential_TJ,195009.3,TJ,nrg_d_hhq
HU,2017,hdd,2752.3,degree-days,nrg_chdd_a
HU,2017,electricity_residential_TJ,40495.4,TJ,nrg_d_hhq
HU,2017,population,9739857.0,persons,demo_gind
HU,2017,gdp_real_meur,130899.8,MEUR_CLV20,nama_10_gdp
HU,2018,heat_residential_TJ,174740.4,TJ,nrg_d_hhq
HU,2018,hdd,2476.9,degree-days,nrg_chdd_a
HU,2018,electricity_residential_TJ,40932.0,TJ,nrg_d_hhq
HU,2018,population,9713655.0,persons,demo_gind
HU,2018,gdp_real_meur,138238.2,MEUR_CLV20,nama_10_gdp
HU,2019,heat_residential_TJ,168015.5,TJ,nrg_d_hhq
HU,2019,hdd,2389.5,degree-days,nrg_chdd_a
HU,2019,electricity_residential_TJ,41825.0,TJ,nrg_d_hhq
HU,2019,population,9700272.0,persons,demo_gind
HU,2019,gdp_real_meur,145256.8,MEUR_CLV20,nama_10_gdp
HU,2020,heat_residential_TJ,178313.0,TJ,nrg_d_hhq
HU,2020,hdd,2553.6,degree-days,nrg_chdd_a
HU,2020,electricity_residential_TJ,44190.0,TJ,nrg_d_hhq
HU,2020,population,9689376.0,persons,demo_gind
HU,2020,gdp_real_meur,138954.5,MEUR_CLV20,nama_10_gdp
HU,2021,heat_residential_TJ,195686.2,TJ,nrg_d_hhq
HU,2021,hdd,2808.9,degree-days,nrg_chdd_a
HU,2021,electricity_residential_TJ,44910.0,TJ,nrg_d_hhq
HU,2021,population,9651461.0,persons,demo_gind
HU,2021,gdp_real_meur,148991.1,MEUR_CLV20,nama_10_gdp
HU,2022,heat_residential_TJ,174517.2,TJ,nrg_d_hhq
HU,2022,hdd,2556.5,degree-days,nrg_chdd_a
HU,2022,electricity_residential_TJ,44453.0,TJ,nrg_d_hhq
HU,2022,population,9610403.0,persons,demo_gind
HU,2022,gdp_real_meur,155177.7,MEUR_CLV20,nama_10_gdp
HU,2023,heat_residential_TJ,155899.0,TJ,nrg_d_hhq
HU,2023,hdd,2330.3,degree-days,nrg_chdd_a
HU,2023,electricity_residential_TJ,45115.0,TJ,nrg_d_hhq
HU,2023,population,9599744.0,persons,demo_gind
HU,2023,gdp_real_meur,153909.8,MEUR_CLV20,nama_10_gdp
IE,2015,heat_residential_TJ,73808.8,TJ,nrg_d_hhq
IE,2015,hdd,2931.5,degree-days,nrg_chdd_a
IE,2015,electricity_residential_TJ,28370.7,TJ,nrg_d_hhq
IE,2015,population,4677627.0,persons,demo_gind
IE,2015,gdp_real_meur,282748.5,MEUR_CLV20,nama_10_gdp
IE,2016,heat_residential_TJ,76659.3,TJ,nrg_d_hhq
IE,2016,hdd,2763.2,degree-days,nrg_chdd_a
IE,2016,electricity_residential_TJ,28341.9,TJ,nrg_d_hhq
IE,2016,population,4726286.0,persons,demo_gind
IE,2016,gdp_real_meur,286205.7,MEUR_CLV20,nama_10_gdp
IE,2017,heat_residential_TJ,69651.5,TJ,nrg_d_hhq
IE,2017,hdd,2687.8,degree-days,nrg_chdd_a
IE,2017,electricity_residential_TJ,28630.3,TJ,nrg_d_hhq
IE,2017,population,4799157.0,persons,demo_gind
IE,2017,gdp_real_meur,315137.9,MEUR_CLV20,nama_10_gdp
IE,2018,heat_residential_TJ,76231.8,TJ,nrg_d_hhq
IE,2018,hdd,2772.3,degree-days,nrg_chdd_a
IE,2018,electricity_residential_TJ,29388.7,TJ,nrg_d_hhq
IE,2018,population,4855733.0,persons,demo_gind
IE,2018,gdp_real_meur,339367.7,MEUR_CLV20,nama_10_gdp
IE,2019,heat_residential_TJ,72858.7,TJ,nrg_d_hhq
IE,2019,hdd,2725.2,degree-days,nrg_chdd_a
IE,2019,electricity_residential_TJ,29181.6,TJ,nrg_d_hhq
IE,2019,population,4940311.0,persons,demo_gind
IE,2019,gdp_real_meur,356244.1,MEUR_CLV20,nama_10_gdp
IE,2020,heat_residential_TJ,80106.8,TJ,nrg_d_hhq
IE,2020,hdd,2762.8,degree-days,nrg_chdd_a
IE,2020,electricity_residential_TJ,31258.3,TJ,nrg_d_hhq
IE,2020,population,5012600.0,persons,demo_gind
IE,2020,gdp_real_meur,381728.7,MEUR_CLV20,nama_10_gdp
IE,2021,heat_residential_TJ,75027.7,TJ,nrg_d_hhq
IE,2021,hdd,2663.4,degree-days,nrg_chdd_a
IE,2021,electricity_residential_TJ,31470.2,TJ,nrg_d_hhq
IE,2021,population,5066893.0,persons,demo_gind
IE,2021,gdp_real_meur,443790.9,MEUR_CLV20,nama_10_gdp
IE,2022,heat_residential_TJ,62943.0,TJ,nrg_d_hhq
IE,2022,hdd,2566.8,degree-days,nrg_chdd_a
IE,2022,electricity_residential_TJ,29546.5,TJ,nrg_d_hhq
IE,2022,population,5154277.0,persons,demo_gind
IE,2022,gdp_real_meur,477124.6,MEUR_CLV20,nama_10_gdp
IE,2023,heat_residential_TJ,58340.3,TJ,nrg_d_hhq
IE,2023,hdd,2417.8,degree-days,nrg_chdd_a
IE,2023,electricity_residential_TJ,29173.6,TJ,nrg_d_hhq
IE,2023,population,5271395.0,persons,demo_gind
IE,2023,gdp_real_meur,465022.9,MEUR_CLV20,nama_10_gdp
IT,2015,heat_residential_TJ,919472.2,TJ,nrg_d_hhq
IT,2015,hdd,1896.0,degree-days,nrg_chdd_a
IT,2015,electricity_residential_TJ,238273.2,TJ,nrg_d_hhq
IT,2015,population,60295497.0,persons,demo_gind
IT,2015,gdp_real_meur,1759418.3,MEUR_CLV20,nama_10_gdp
IT,2016,heat_residential_TJ,912200.7,TJ,nrg_d_hhq
IT,2016,hdd,1868.5,degree-days,nrg_chdd_a
IT,2016,electricity_residential_TJ,231494.4,TJ,nrg_d_hhq
IT,2016,population,60163712.0,persons,demo_gind
IT,2016,gdp_real_meur,1781168.6,MEUR_CLV20,nama_10_gdp
IT,2017,heat_residential_TJ,931635.6,TJ,nrg_d_hhq
IT,2017,hdd,1991.0,degree-days,nrg_chdd_a
IT,2017,electricity_residential_TJ,235766.5,TJ,nrg_d_hhq
IT,2017,population,60066734.0,persons,demo_gind
IT,2017,gdp_real_meur,1809733.2,MEUR_CLV20,nama_10_gdp
IT,2018,heat_residential_TJ,887712.3,TJ,nrg_d_hhq
IT,2018,hdd,1848.9,degree-days,nrg_chdd_a
IT,2018,electricity_residential_TJ,234496.1,TJ,nrg_d_hhq
IT,2018,population,59937769.0,persons,demo_gind
IT,2018,gdp_real_meur,1824693.3,MEUR_CLV20,nama_10_gdp
IT,2019,heat_residential_TJ,864618.6,TJ,nrg_d_hhq
IT,2019,hdd,1931.3,degree-days,nrg_chdd_a
IT,2019,electricity_residential_TJ,236116.8,TJ,nrg_d_hhq
IT,2019,population,59816673.0,persons,demo_gind
IT,2019,gdp_real_meur,1832524.2,MEUR_CLV20,nama_10_gdp
IT,2020,heat_residential_TJ,840053.2,TJ,nrg_d_hhq
IT,2020,hdd,1863.2,degree-days,nrg_chdd_a
IT,2020,electricity_residential_TJ,238361.9,TJ,nrg_d_hhq
IT,2020,population,59641488.0,persons,demo_gind
IT,2020,gdp_real_meur,1670011.9,MEUR_CLV20,nama_10_gdp
IT,2021,heat_residential_TJ,961339.0,TJ,nrg_d_hhq
IT,2021,hdd,2024.7,degree-days,nrg_chdd_a
IT,2021,electricity_residential_TJ,241630.9,TJ,nrg_d_hhq
IT,2021,population,59236213.0,persons,demo_gind
IT,2021,gdp_real_meur,1819161.7,MEUR_CLV20,nama_10_gdp
IT,2022,heat_residential_TJ,823636.6,TJ,nrg_d_hhq
IT,2022,hdd,1821.1,degree-days,nrg_chdd_a
IT,2022,electricity_residential_TJ,232704.1,TJ,nrg_d_hhq
IT,2022,population,59030133.0,persons,demo_gind
IT,2022,gdp_real_meur,1906866.7,MEUR_CLV20,nama_10_gdp
IT,2023,heat_residential_TJ,724310.7,TJ,nrg_d_hhq
IT,2023,hdd,1758.9,degree-days,nrg_chdd_a
IT,2023,electricity_residential_TJ,228286.7,TJ,nrg_d_hhq
IT,2023,population,58997201.0,persons,demo_gind
IT,2023,gdp_real_meur,1924463.2,MEUR_CLV20,nama_10_gdp
LT,2015,heat_residential_TJ,,TJ,missing (nrg_d_hhq; end-use detail not reported)
LT,2015,hdd,3527.8,degree-days,nrg_chdd_a
LT,2015,electricity_residential_TJ,,TJ,missing (nrg_d_hhq; end-use detail not reported)
LT,2015,population,2926644.0,persons,demo_gind
LT,2015,gdp_real_meur,42593.0,MEUR_CLV20,nama_10_gdp
LT,2016,heat_residential_TJ,,TJ,missing (nrg_d_hhq; end-use detail not reported)
LT,2016,hdd,3833.0,degree-days,nrg_chdd_a
LT,2016,electricity_residential_TJ,,TJ,missing (nrg_d_hhq; end-use detail not reported)
LT,2016,population,2895573.0,persons,demo_gind
LT,2016,gdp_real_meur,43731.0,MEUR_CLV20,nama_10_gdp
LT,2017,heat_residential_TJ,42808.8,TJ,nrg_d_hhq
LT,2017,hdd,3764.2,degree-days,nrg_chdd_a
LT,2017,electricity_residential_TJ,10215.4,TJ,nrg_d_hhq
LT,2017,population,2859077.0,persons,demo_gind
LT,2017,gdp_real_meur,45748.0,MEUR_CLV20,nama_10_gdp
LT,2018,heat_residential_TJ,44597.6,TJ,nrg_d_hhq
LT,2018,hdd,3692.2,degree-days,nrg_chdd_a
LT,2018,electricity_residential_TJ,10744.2,TJ,nrg_d_hhq
LT,2018,population,2826200.0,persons,demo_gind
LT,2018,gdp_real_meur,47998.1,MEUR_CLV20,nama_10_gdp
LT,2019,heat_residential_TJ,42543.0,TJ,nrg_d_hhq
LT,2019,hdd,3394.3,degree-days,nrg_chdd_a
LT,2019,electricity_residential_TJ,10485.7,TJ,nrg_d_hhq
LT,2019,population,2812200.0,persons,demo_gind
LT,2019,gdp_real_meur,50243.1,MEUR_CLV20,nama_10_gdp
LT,2020,heat_residential_TJ,41401.1,TJ,nrg_d_hhq
LT,2020,hdd,3310.4,degree-days,nrg_chdd_a
LT,2020,electricity_residential_TJ,10959.1,TJ,nrg_d_hhq
LT,2020,population,2809977.0,persons,demo_gind
LT,2020,gdp_real_meur,50264.6,MEUR_CLV20,nama_10_gdp
LT,2021,heat_residential_TJ,46326.9,TJ,nrg_d_hhq
LT,2021,hdd,4022.5,degree-days,nrg_chdd_a
LT,2021,electricity_residential_TJ,12276.7,TJ,nrg_d_hhq
LT,2021,population,2810761.0,persons,demo_gind
LT,2021,gdp_real_meur,53478.9,MEUR_CLV20,nama_10_gdp
LT,2022,heat_residential_TJ,44362.5,TJ,nrg_d_hhq
LT,2022,hdd,3778.4,degree-days,nrg_chdd_a
LT,2022,electricity_residential_TJ,11840.8,TJ,nrg_d_hhq
LT,2022,population,2805998.0,persons,demo_gind
LT,2022,gdp_real_meur,54797.4,MEUR_CLV20,nama_10_gdp
LT,2023,heat_residential_TJ,43329.7,TJ,nrg_d_hhq
LT,2023,hdd,3467.0,degree-days,nrg_chdd_a
LT,2023,electricity_residential_TJ,11330.3,TJ,nrg_d_hhq
LT,2023,population,2857279.0,persons,demo_gind
LT,2023,gdp_real_meur,55202.6,MEUR_CLV20,nama_10_gdp
LU,2015,heat_residential_TJ,16759.4,TJ,nrg_d_hhq
LU,2015,hdd,2948.5,degree-days,nrg_chdd_a
LU,2015,electricity_residential_TJ,3561.4,TJ,nrg_d_hhq
LU,2015,population,562958.0,persons,demo_gind
LU,2015,gdp_real_meur,58381.1,MEUR_CLV20,nama_10_gdp
LU,2016,heat_residential_TJ,17519.7,TJ,nrg_d_hhq
LU,2016,hdd,3050.4,degree-days,nrg_chdd_a
LU,2016,electricity_residential_TJ,3512.8,TJ,nrg_d_hhq
LU,2016,population,576249.0,persons,demo_gind
LU,2016,gdp_real_meur,61287.5,MEUR_CLV20,nama_10_gdp
LU,2017,heat_residential_TJ,17874.6,TJ,nrg_d_hhq
LU,2017,hdd,3010.9,degree-days,nrg_chdd_a
LU,2017,electricity_residential_TJ,3489.9,TJ,nrg_d_hhq
LU,2017,population,590667.0,persons,demo_gind
LU,2017,gdp_real_meur,62094.7,MEUR_CLV20,nama_10_gdp
LU,2018,heat_residential_TJ,16482.6,TJ,nrg_d_hhq
LU,2018,hdd,2818.5,degree-days,nrg_chdd_a
LU,2018,electricity_residential_TJ,3341.9,TJ,nrg_d_hhq
LU,2018,population,602005.0,persons,demo_gind
LU,2018,gdp_real_meur,63095.2,MEUR_CLV20,nama_10_gdp
LU,2019,heat_residential_TJ,14868.8,TJ,nrg_d_hhq
LU,2019,hdd,2959.0,degree-days,nrg_chdd_a
LU,2019,electricity_residential_TJ,3273.7,TJ,nrg_d_hhq
LU,2019,population,613894.0,persons,demo_gind
LU,2019,gdp_real_meur,64829.9,MEUR_CLV20,nama_10_gdp
LU,2020,heat_residential_TJ,16712.3,TJ,nrg_d_hhq
LU,2020,hdd,2761.9,degree-days,nrg_chdd_a
LU,2020,electricity_residential_TJ,3419.3,TJ,nrg_d_hhq
LU,2020,population,626108.0,persons,demo_gind
LU,2020,gdp_real_meur,64499.2,MEUR_CLV20,nama_10_gdp
LU,2021,heat_residential_TJ,15861.9,TJ,nrg_d_hhq
LU,2021,hdd,3178.8,degree-days,nrg_chdd_a
LU,2021,electricity_residential_TJ,3386.0,TJ,nrg_d_hhq
LU,2021,population,634730.0,persons,demo_gind
LU,2021,gdp_real_meur,68968.9,MEUR_CLV20,nama_10_gdp
LU,2022,heat_residential_TJ,14905.0,TJ,nrg_d_hhq
LU,2022,hdd,2775.6,degree-days,nrg_chdd_a
LU,2022,electricity_residential_TJ,3362.6,TJ,nrg_d_hhq
LU,2022,population,645397.0,persons,demo_gind
LU,2022,gdp_real_meur,68212.0,MEUR_CLV20,nama_10_gdp
LU,2023,heat_residential_TJ,14329.2,TJ,nrg_d_hhq
LU,2023,hdd,2746.2,degree-days,nrg_chdd_a
LU,2023,electricity_residential_TJ,3289.8,TJ,nrg_d_hhq
LU,2023,population,660809.0,persons,demo_gind
LU,2023,gdp_real_meur,68279.8,MEUR_CLV20,nama_10_gdp
LV,2015,heat_residential_TJ,29714.3,TJ,nrg_d_hhq
LV,2015,hdd,3669.7,degree-days,nrg_chdd_a
LV,2015,electricity_residential_TJ,6332.4,TJ,nrg_d_hhq
LV,2015,population,1986096.0,persons,demo_gind
LV,2015,gdp_real_meur,27187.7,MEUR_CLV20,nama_10_gdp
LV,2016,heat_residential_TJ,30687.0,TJ,nrg_d_hhq
LV,2016,hdd,4011.7,degree-days,nrg_chdd_a
LV,2016,electricity_residential_TJ,6454.8,TJ,nrg_d_hhq
LV,2016,population,1968957.0,persons,demo_gind
LV,2016,gdp_real_meur,27881.4,MEUR_CLV20,nama_10_gdp
LV,2017,heat_residential_TJ,32797.0,TJ,nrg_d_hhq
LV,2017,hdd,4009.3,degree-days,nrg_chdd_a
LV,2017,electricity_residential_TJ,5963.3,TJ,nrg_d_hhq
LV,2017,population,1950116.0,persons,demo_gind
LV,2017,gdp_real_meur,28829.1,MEUR_CLV20,nama_10_gdp
LV,2018,heat_residential_TJ,33926.5,TJ,nrg_d_hhq
LV,2018,hdd,3870.6,degree-days,nrg_chdd_a
LV,2018,electricity_residential_TJ,6012.3,TJ,nrg_d_hhq
LV,2018,population,1934379.0,persons,demo_gind
LV,2018,gdp_real_meur,30071.5,MEUR_CLV20,nama_10_gdp
LV,2019,heat_residential_TJ,32642.0,TJ,nrg_d_hhq
LV,2019,hdd,3634.0,degree-days,nrg_chdd_a
LV,2019,electricity_residential_TJ,5937.8,TJ,nrg_d_hhq
LV,2019,population,1919968.0,persons,demo_gind
LV,2019,gdp_real_meur,30274.6,MEUR_CLV20,nama_10_gdp
LV,2020,heat_residential_TJ,29853.7,TJ,nrg_d_hhq
LV,2020,hdd,3413.4,degree-days,nrg_chdd_a
LV,2020,electricity_residential_TJ,6303.7,TJ,nrg_d_hhq
LV,2020,population,1907675.0,persons,demo_gind
LV,2020,gdp_real_meur,29224.3,MEUR_CLV20,nama_10_gdp
LV,2021,heat_residential_TJ,32418.6,TJ,nrg_d_hhq
LV,2021,hdd,4151.1,degree-days,nrg_chdd_a
LV,2021,electricity_residential_TJ,6465.6,TJ,nrg_d_hhq
LV,2021,population,1893223.0,persons,demo_gind
LV,2021,gdp_real_meur,31253.3,MEUR_CLV20,nama_10_gdp
LV,2022,heat_residential_TJ,29989.7,TJ,nrg_d_hhq
LV,2022,hdd,4022.2,degree-days,nrg_chdd_a
LV,2022,electricity_residential_TJ,6066.1,TJ,nrg_d_hhq
LV,2022,population,1875757.0,persons,demo_gind
LV,2022,gdp_real_meur,31849.7,MEUR_CLV20,nama_10_gdp
