country,year,metric,value,unit,source_dataset
RO,2020,avg_household_size,2.6,persons,Eurostat ilc_lvph01
RO,2021,avg_household_size,2.5,persons,Eurostat ilc_lvph01
RO,2022,avg_household_size,2.5,persons,Eurostat ilc_lvph01
RO,2023,avg_household_size,2.5,persons,Eurostat ilc_lvph01
RO,2015,dwellings_total,8750000,units,INS Romania interp
RO,2016,dwellings_total,8830000,units,INS Romania interp
RO,2017,dwellings_total,8910000,units,INS Romania interp
RO,2018,dwellings_total,8990000,units,INS Romania interp
RO,2019,dwellings_total,9070000,units,INS Romania interp
RO,2020,dwellings_total,9150000,units,INS Romania interp
RO,2021,dwellings_total,9287000,units,INS Romania 2021 census
RO,2022,dwellings_total,9380000,units,INS Romania extrap
RO,2023,dwellings_total,9470000,units,INS Romania extrap
RO,2012,avg_dwelling_size_m2,43.9,m2,Eurostat ilc_hcmh02
SE,2015,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2016,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2017,avg_household_size,2.1,persons,Eurostat ilc_lvph01
SE,2018,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2019,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2020,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2021,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2022,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2023,avg_household_size,2.0,persons,Eurostat ilc_lvph01
SE,2015,dwellings_total,4750000,units,SCB BO0104
SE,2016,dwellings_total,4820000,units,SCB BO0104
SE,2017,dwellings_total,4880000,units,SCB BO0104
SE,2018,dwellings_total,4940000,units,SCB BO0104
SE,2019,dwellings_total,5000000,units,SCB BO0104
SE,2020,dwellings_total,5060000,units,SCB BO0104
SE,2021,dwellings_total,5110000,units,SCB BO0104
SE,2022,dwellings_total,5160000,units,SCB BO0104
SE,2023,dwellings_total,5212028,units,SCB Bostadsbestaendet 31 Dec 2023
SE,2012,avg_dwelling_size_m2,99.7,m2,Eurostat ilc_hcmh02
SI,2015,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2016,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2017,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2018,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2019,avg_household_size,2.4,persons,Eurostat ilc_lvph01
SI,2020,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2021,avg_household_size,2.5,persons,Eurostat ilc_lvph01
SI,2022,avg_household_size,2.4,persons,Eurostat ilc_lvph01
SI,2023,avg_household_size,2.4,persons,Eurostat ilc_lvph01
SI,2015,dwellings_total,855000,units,SURS interp
SI,2016,dwellings_total,858000,units,SURS interp
SI,2017,dwellings_total,861000,units,SURS interp
SI,2018,dwellings_total,864000,units,SURS interp
SI,2019,dwellings_total,867000,units,SURS interp
SI,2020,dwellings_total,870000,units,SURS interp
SI,2021,dwellings_total,874000,units,SURS 2021 census
SI,2022,dwellings_total,877000,units,SURS extrap
SI,2023,dwellings_total,880000,units,SURS extrap
SI,2012,avg_dwelling_size_m2,80.3,m2,Eurostat ilc_hcmh02
SK,2015,avg_household_size,2.8,persons,Eurostat ilc_lvph01
SK,2016,avg_household_size,2.8,persons,Eurostat ilc_lvph01
SK,2017,avg_household_size,2.8,persons,Eurostat ilc_lvph01
SK,2018,avg_household_size,2.9,persons,Eurostat ilc_lvph01
SK,2019,avg_household_size,2.9,persons,Eurostat ilc_lvph01
SK,2020,avg_household_size,2.9,persons,Eurostat ilc_lvph01
SK,2021,avg_household_size,2.9,persons,Eurostat ilc_lvph01
SK,2022,avg_household_size,3.1,persons,Eurostat ilc_lvph01
SK,2023,avg_household_size,3.1,persons,Eurostat ilc_lvph01
SK,2015,dwellings_total,2050000,units,SO SR interp
SK,2016,dwellings_total,2065000,units,SO SR interp
SK,2017,dwellings_total,2080000,units,SO SR interp
SK,2018,dwellings_total,2095000,units,SO SR interp
SK,2019,dwellings_total,2110000,units,SO SR interp
SK,2020,dwellings_total,2125000,units,SO SR interp
SK,2021,dwellings_total,2140000,units,SO SR 2021 census
SK,2022,dwellings_total,2160000,units,SO SR extrap
SK,2023,dwellings_total,2180000,units,SO SR extrap
SK,2012,avg_dwelling_size_m2,87.4,m2,Eurostat ilc_hcmh02
CH,2015,avg_household_size,2.17,persons,BFS Privathaushalte
CH,2016,avg_household_size,2.20,persons,BFS Privathaushalte
CH,2017,avg_household_size,2.21,persons,BFS Privathaushalte
CH,2018,avg_household_size,2.22,persons,BFS Privathaushalte
CH,2019,avg_household_size,2.22,persons,BFS Privathaushalte
CH,2020,avg_household_size,2.21,persons,BFS Privathaushalte
CH,2021,avg_household_size,2.19,persons,BFS Bestand Haushalte 2021
CH,2022,avg_household_size,2.19,persons,BFS Privathaushalte
CH,2023,avg_household_size,2.19,persons,BFS Privathaushalte
CH,2015,dwellings_total,4360000,units,BFS GWS
CH,2016,dwellings_total,4410000,units,BFS GWS
CH,2017,dwellings_total,4460000,units,BFS GWS
CH,2018,dwellings_total,4500000,units,BFS GWS
CH,2019,dwellings_total,4550000,units,BFS GWS
CH,2020,dwellings_total,4600000,units,BFS GWS 2020
CH,2021,dwellings_total,4640000,units,BFS GWS
CH,2022,dwellings_total,4680000,units,BFS GWS
CH,2023,dwellings_total,4720000,units,BFS GWS
CH,2012,avg_dwelling_size_m2,117.2,m2,Eurostat ilc_hcmh02
UK,2015,avg_household_size,2.37,persons,ONS Families and Households
UK,2016,avg_household_size,2.37,persons,ONS Families and Households
UK,2017,avg_household_size,2.37,persons,ONS Families and Households
UK,2018,avg_household_size,2.37,persons,ONS Families and Households
UK,2019,avg_household_size,2.37,persons,ONS Families and Households
UK,2020,avg_household_size,2.37,persons,ONS Families and Households
UK,2021,avg_household_size,2.40,persons,ONS Families and Households 2021
UK,2022,avg_household_size,2.36,persons,ONS Families and Households 2022
UK,2023,avg_household_size,2.36,persons,ONS Families and Households 2023
UK,2015,dwellings_total,28400000,units,ONS Dwelling Stock by Tenure
UK,2016,dwellings_total,28600000,units,ONS Dwelling Stock by Tenure
UK,2017,dwellings_total,28800000,units,ONS Dwelling Stock by Tenure
UK,2018,dwellings_total,29100000,units,ONS Dwelling Stock by Tenure
UK,2019,dwellings_total,29400000,units,ONS Dwelling Stock by Tenure
UK,2020,dwellings_total,29650000,units,ONS Dwelling Stock by Tenure
UK,2021,dwellings_total,29950000,units,ONS Dwelling Stock by Tenure
UK,2022,dwellings_total,30260000,units,MHCLG Live Tables
UK,2023,dwellings_total,30540000,units,MHCLG Live Tables extrap
UK,2012,avg_dwelling_size_m2,96.0,m2,OECD HM1.1
